zip_code,crime_type,family_violence,occ_date,time_occ,latitude,longitude
78754,ROBBERY BY ASSAULT,10,10,10,10,10
78754,ROBBERY BY THREAT,3,3,3,3,3
78754,RUNAWAY CHILD,48,48,48,48,48
78754,SEXTING/TRANSMIT SEXUAL PHOTOS,2,2,2,2,2
78754,SEXUAL COERCION,1,1,1,1,1
78754,STALKING,2,2,2,2,2
78754,SUSPICIOUS PERSON,37,37,37,37,37
78754,TAMPERING WITH GOV RECORD,1,1,1,1,1
78754,TAMPERING WITH WITNESS,1,1,1,1,1
78754,TERRORISTIC THREAT,25,25,25,25,25
78754,TERRORISTIC THREAT-FAM/DAT VIO,14,14,14,14,14
78754,THEFT,188,188,188,188,188
78754,THEFT BY EXTORTION,1,1,1,1,1
78754,THEFT BY SHOPLIFTING,15,15,15,15,15
78754,THEFT CATALYTIC CONVERTER,88,88,88,88,88
78754,THEFT FROM AUTO,11,11,11,11,11
78754,THEFT FROM BUILDING,9,9,9,9,9
78754,THEFT FROM PERSON,9,9,9,9,9
78754,THEFT OF AUTO PARTS,7,7,7,7,7
78754,THEFT OF BICYCLE,8,8,8,8,8
78754,THEFT OF HEAVY EQUIPMENT,3,3,3,3,3
78754,THEFT OF LICENSE PLATE,30,30,30,30,30
78754,THEFT OF METAL,6,6,6,6,6
78754,THEFT OF SERVICE,6,6,6,6,6
78754,THEFT OF TRAILER,8,8,8,8,8
78754,TRADEMARK COUNTERFEITING,1,1,1,1,1
78754,TRAFFICKING OF PERSONS,1,1,1,1,1
78754,UNLAWFUL CARRYING WEAPON,6,6,6,6,6
78754,UNLAWFUL RESTRAINT FAM/DAT VIO,3,3,3,3,3
78754,URINATING IN PUBLIC PLACE,2,2,2,2,2
78754,VIOL CITY ORDINANCE -  GAME RM,1,1,1,1,1
78754,VIOL CITY ORDINANCE - OTHER,3,3,3,3,3
78754,VIOL CITY ORDINANCE - WRECKER,1,1,1,1,1
78754,VIOL CITY ORDINANCE -FIREWORK,1,1,1,1,1
78754,VIOL OF EMERG PROTECTIVE ORDER,9,9,9,9,9
78754,VIOL OF PROTECTIVE ORDER,13,13,13,13,13
78754,VIOL STATE LAW - OTHER,3,3,3,3,3
78754,VIOL TEMP EX PARTE  ORDER,1,1,1,1,1
78754,WARRANT ARREST NON TRAFFIC,1,1,1,1,1
78756,AGG ASLT STRANGLE/SUFFOCATE,7,7,7,7,7
78756,AGG ASSAULT,4,4,4,4,4
78756,AGG ASSAULT FAM/DATE VIOLENCE,7,7,7,7,7
78756,AGG ASSAULT WITH MOTOR VEH,1,1,1,1,1
78756,AGG ROBBERY/DEADLY WEAPON,6,6,6,6,6
78756,ARSON,3,3,3,3,3
78756,ASSAULT BY CONTACT,27,27,27,27,27
78756,ASSAULT BY CONTACT FAM/DATING,8,8,8,8,8
78756,ASSAULT BY THREAT,28,28,28,28,28
78756,ASSAULT BY THREAT FAM/DATING,4,4,4,4,4
78756,ASSAULT ON PUBLIC SERVANT,1,1,1,1,1
78756,ASSAULT W/INJURY-FAM/DATE VIOL,39,39,39,39,39
78756,ASSAULT WITH INJURY,27,27,27,27,27
78756,AUTO THEFT,70,70,70,70,70
78756,BREACH OF COMPUTER SECURITY,2,2,2,2,2
78756,BURGLARY NON RESIDENCE,66,66,66,66,66
78756,BURGLARY OF COIN-OP MACHINE,2,2,2,2,2
78756,BURGLARY OF RESIDENCE,25,25,25,25,25
78756,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,12,12,12,12,12
78756,BURGLARY OF VEH-NO SUSPECT/FU,26,26,26,26,26
78756,BURGLARY OF VEHICLE,134,134,134,134,134
78756,CHILD CUSTODY INTERFERE,9,9,9,9,9
78756,CHILD ENDANGERMENT- ABANDONMEN,1,1,1,1,1
78756,CIVIL DISTURBANCE/DEMO,1,1,1,1,1
78756,COUNTERFEITING,2,2,2,2,2
78756,CRASH/FAIL STOP AND RENDER AID,7,7,7,7,7
78756,CRASH/INTOX MANSLAUGHTER,1,1,1,1,1
78756,CRED CARD ABUSE - OTHER,11,11,11,11,11
78756,CRIMES AGAINST ELDERLY,1,1,1,1,1
78756,CRIMINAL MISCHIEF,103,103,103,103,103
78756,CRIMINAL MISCHIEF-NO SUSPECT,8,8,8,8,8
78756,CRIMINAL TRESPASS,37,37,37,37,37
78756,CRIMINAL TRESPASS/TRANSIENT,2,2,2,2,2
78756,CUSTODY ARREST TRAFFIC WARR,4,4,4,4,4
78756,DAMAGE CITY PROP,1,1,1,1,1
78756,DAMAGE CITY VEHICLE,2,2,2,2,2
78756,DATING DISTURBANCE,20,20,20,20,20
78756,DEADLY CONDUCT,3,3,3,3,3
78756,DEBIT CARD ABUSE,14,14,14,14,14
78756,DEL CONTROLLED SUB/NARCOTIC,1,1,1,1,1
78756,DISTURBANCE - OTHER,34,34,34,34,34
78756,DOC ABUSIVE LANGUAGE,2,2,2,2,2
78756,DOC DISCHARGE GUN - PUB PLACE,2,2,2,2,2
78756,DOC DISPLAY GUN/DEADLY PUB PLC,2,2,2,2,2
78756,DOC EXPOSURE,3,3,3,3,3
78756,DOC WINDOW PEEPING-RESIDENCE,1,1,1,1,1
78756,DRIVING WHILE INTOX / FELONY,2,2,2,2,2
78756,DWI,42,42,42,42,42
78756,DWI  .15 BAC OR ABOVE,7,7,7,7,7
78756,DWI - CHILD PASSENGER,2,2,2,2,2
78756,DWI 2ND,9,9,9,9,9
78756,EVADING / FOOT,2,2,2,2,2
78756,EVADING VEHICLE,4,4,4,4,4
78756,EXPLOSIVE ORDNANCE DISPOSAL,1,1,1,1,1
78756,FAILURE TO IDENTIFY,4,4,4,4,4
78756,FALSE ALARM OR REPORT,1,1,1,1,1
78756,FAMILY DISTURBANCE,133,133,133,133,133
78756,FAMILY DISTURBANCE/PARENTAL,9,9,9,9,9
78756,FELONY ENHANCEMENT/ASSLT W/INJ,1,1,1,1,1
78756,FORGERY AND PASSING,10,10,10,10,10
78756,FORGERY OF IDENTIFICATION,1,1,1,1,1
78756,FRAUD - OTHER,24,24,24,24,24
78756,GRAFFITI,7,7,7,7,7
78756,HARASSMENT,62,62,62,62,62
78756,HARASSMENT ONLINE,1,1,1,1,1
78756,IDENTITY THEFT,49,49,49,49,49
78756,INDECENT ASSAULT,5,5,5,5,5
78756,INDECENT EXPOSURE,1,1,1,1,1
78756,INJ TO ELDERLY   FAM/DATE VIOL,3,3,3,3,3
78756,INJURY DISABLED INDIVIDUAL,1,1,1,1,1
78756,INJURY TO ELDERLY PERSON,1,1,1,1,1
78756,MAIL THEFT,16,16,16,16,16
78756,OBSCENE DISPLAY - DISTRIBUTION,1,1,1,1,1
78756,OBTAIN CONTROLLED SUB BY FRAUD,1,1,1,1,1
78756,ONLINE IMPERSONATION,1,1,1,1,1
78756,ONLINE SOLICITATION OF A MINOR,2,2,2,2,2
78756,POSS CONTROLLED SUB/NARCOTIC,14,14,14,14,14
78756,POSS OF DRUG PARAPHERNALIA,7,7,7,7,7
78756,POSS SYNTHETIC MARIJUANA,1,1,1,1,1
78756,POSSESSION OF MARIJUANA,12,12,12,12,12
78756,PROTECTIVE ORDER,1,1,1,1,1
78756,PUBLIC INTOX-SOBERING CENTER,3,3,3,3,3
78756,PUBLIC INTOXICATION,17,17,17,17,17
78756,RECKLESS CONDUCT,1,1,1,1,1
78756,RECKLESS DAMAGE,4,4,4,4,4
78756,RENTAL CAR/FAIL TO RETURN,1,1,1,1,1
78756,RETALIATION,1,1,1,1,1
78756,RUNAWAY CHILD,4,4,4,4,4
78756,STALKING,2,2,2,2,2
78756,SUSPICIOUS PERSON,26,26,26,26,26
78756,TERRORISTIC THREAT,17,17,17,17,17
78756,TERRORISTIC THREAT-FAM/DAT VIO,2,2,2,2,2
78756,THEFT,149,149,149,149,149
78756,THEFT BY CHECK,1,1,1,1,1
78756,THEFT BY EMBEZZLEMENT,1,1,1,1,1
78756,THEFT BY SHOPLIFTING,78,78,78,78,78
78756,THEFT CATALYTIC CONVERTER,30,30,30,30,30
78756,THEFT FROM AUTO,9,9,9,9,9
78756,THEFT FROM BUILDING,4,4,4,4,4
78756,THEFT FROM PERSON,2,2,2,2,2
78756,THEFT OF AUTO PARTS,8,8,8,8,8
78756,THEFT OF BICYCLE,79,79,79,79,79
78756,THEFT OF HEAVY EQUIPMENT,1,1,1,1,1
78756,THEFT OF LICENSE PLATE,9,9,9,9,9
78756,THEFT OF METAL,2,2,2,2,2
78756,THEFT OF SERVICE,6,6,6,6,6
78756,THEFT OF TRAILER,7,7,7,7,7
78756,THEFT-NO SUSPECT/FOLLOWUP,2,2,2,2,2
78756,URINATING IN PUBLIC PLACE,2,2,2,2,2
78756,VIOL CITY ORDINANCE - BOOTING,2,2,2,2,2
78756,VIOL CITY ORDINANCE - WRECKER,4,4,4,4,4
78756,VIOL OF EMERG PROTECTIVE ORDER,5,5,5,5,5
78756,VIOL OF PROTECTIVE ORDER,17,17,17,17,17
78756,VIOL STATE LAW - OTHER,2,2,2,2,2
78756,VIOL TEMP EX PARTE  ORDER,1,1,1,1,1
78757,AGG ASLT ENHANC STRANGL/SUFFOC,3,3,3,3,3
78757,AGG ASLT STRANGLE/SUFFOCATE,16,16,16,16,16
78757,AGG ASSAULT,35,35,35,35,35
78757,AGG ASSAULT FAM/DATE VIOLENCE,19,19,19,19,19
78757,AGG ASSAULT WITH MOTOR VEH,5,5,5,5,5
78757,AGG ROBBERY/DEADLY WEAPON,32,32,32,32,32
78757,APPLIC TO REVOKE PROBATION,1,1,1,1,1
78757,ARSON,2,2,2,2,2
78757,ASSAULT BY CONTACT,43,43,43,43,43
78757,ASSAULT BY CONTACT FAM/DATING,34,34,34,34,34
78757,ASSAULT BY THREAT,45,45,45,45,45
78757,ASSAULT BY THREAT FAM/DATING,4,4,4,4,4
78757,ASSAULT OF PREGNANT WM-FAM/DAT,3,3,3,3,3
78757,ASSAULT ON PEACE OFFICER,2,2,2,2,2
78757,ASSAULT ON PUBLIC SERVANT,1,1,1,1,1
78757,ASSAULT W/INJURY-FAM/DATE VIOL,139,139,139,139,139
78757,ASSAULT WITH INJURY,95,95,95,95,95
78757,AUTO THEFT,202,202,202,202,202
78757,BREACH OF COMPUTER SECURITY,11,11,11,11,11
78757,BURG OF RES - FAM/DATING ASLT,1,1,1,1,1
78757,BURGLARY NON RESIDENCE,168,168,168,168,168
78757,BURGLARY OF RESIDENCE,95,95,95,95,95
78757,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,80,80,80,80,80
78757,BURGLARY OF VEH-NO SUSPECT/FU,83,83,83,83,83
78757,BURGLARY OF VEHICLE,433,433,433,433,433
78757,CHILD CUSTODY INTERFERE,28,28,28,28,28
78757,CHILD ENDANGERMENT- ABANDONMEN,5,5,5,5,5
78757,CIVIL DISTURBANCE/DEMO,2,2,2,2,2
78757,COUNTERFEITING,2,2,2,2,2
78757,CRASH/FAIL STOP AND RENDER AID,17,17,17,17,17
78757,CRED CARD ABUSE - EXPIR-CANCEL,1,1,1,1,1
78757,CRED CARD ABUSE - OTHER,39,39,39,39,39
78757,CRED CARD ABUSE BY FORGERY,1,1,1,1,1
78757,CRIMINAL MISCHIEF,240,240,240,240,240
78757,CRIMINAL MISCHIEF BY ARSON,3,3,3,3,3
78757,CRIMINAL MISCHIEF-NO SUSPECT,16,16,16,16,16
78757,CRIMINAL SOLICITATION OF MINOR,1,1,1,1,1
78757,CRIMINAL TRESPASS,81,81,81,81,81
78757,CRIMINAL TRESPASS/HOTEL,2,2,2,2,2
78757,CRIMINAL TRESPASS/IN VEHICLE,5,5,5,5,5
78757,CRIMINAL TRESPASS/TRANSIENT,9,9,9,9,9
78757,CRUELTY TO ANIMALS,16,16,16,16,16
78757,CUSTODY ARREST TRAFFIC WARR,1,1,1,1,1
78757,DAMAGE CITY PROP,5,5,5,5,5
78757,DAMAGE CITY VEHICLE,3,3,3,3,3
78757,DATING DISTURBANCE,42,42,42,42,42
78757,DEADLY CONDUCT,12,12,12,12,12
78757,DEADLY CONDUCT FAM/DATE VIOL,1,1,1,1,1
78757,DEBIT CARD ABUSE,33,33,33,33,33
78757,DEL CONTROLLED SUB/NARCOTIC,3,3,3,3,3
78757,DISTURBANCE - OTHER,95,95,95,95,95
78757,DOC ABUSE OR THREAT,1,1,1,1,1
78757,DOC DISCHARGE GUN - PUB PLACE,8,8,8,8,8
78757,DOC DISCHARGE GUN - PUB ROAD,3,3,3,3,3
78757,DOC DISPLAY GUN/DEADLY PUB PLC,7,7,7,7,7
78757,DOC EXPOSURE,4,4,4,4,4
78757,DOC FIGHTING,5,5,5,5,5
78757,DOC OFFENSIVE GESTURE,1,1,1,1,1
78757,DOC WINDOW PEEPING - PUB AREA,1,1,1,1,1
78757,DOC WINDOW PEEPING-RESIDENCE,1,1,1,1,1
78757,DRIVING WHILE INTOX / FELONY,10,10,10,10,10
78757,DUI - AGE 17 TO 20,1,1,1,1,1
78757,DWI,78,78,78,78,78
78757,DWI  .15 BAC OR ABOVE,16,16,16,16,16
78757,DWI - CHILD PASSENGER,3,3,3,3,3
78757,DWI - DRUG RECOGNITION EXPERT,3,3,3,3,3
78757,DWI 2ND,17,17,17,17,17
78757,ESCAPE FROM CUSTODY,1,1,1,1,1
78757,EVADING / FOOT,6,6,6,6,6
78757,EVADING / VEHICLE PURSUIT,3,3,3,3,3
78757,EVADING VEHICLE,10,10,10,10,10
78757,FAILURE TO IDENTIFY,8,8,8,8,8
78757,FALSE ALARM OR REPORT,2,2,2,2,2
78757,FALSE REPORT TO PEACE OFFICER,2,2,2,2,2
78757,FALSE STATEMENT -OBTAIN CREDIT,1,1,1,1,1
78757,FAMILY DISTURBANCE,393,393,393,393,393
78757,FAMILY DISTURBANCE/PARENTAL,16,16,16,16,16
78757,FELONY ENHANCEMENT/ASSLT W/INJ,8,8,8,8,8
78757,FORGERY - OTHER,6,6,6,6,6
78757,FORGERY AND PASSING,43,43,43,43,43
78757,FORGERY BY ALTERATION,4,4,4,4,4
78757,FRAUD - OTHER,69,69,69,69,69
78757,GRAFFITI,12,12,12,12,12
78757,HARASSMENT,109,109,109,109,109
78757,HARASSMENT OF A PUBLIC SERVANT,1,1,1,1,1
78757,HARBORING RUNAWAY CHILD,1,1,1,1,1
78757,IDENTITY THEFT,129,129,129,129,129
78757,INDECENT EXPOSURE,9,9,9,9,9
78757,INJ TO DISABLED  FAM/DATE VIOL,1,1,1,1,1
78757,INJ TO ELDERLY   FAM/DATE VIOL,1,1,1,1,1
78757,INJURY DISABLED INDIVIDUAL,1,1,1,1,1
78757,INJURY TO CHILD,3,3,3,3,3
78757,INJURY TO ELDERLY PERSON,4,4,4,4,4
78757,INTER EMERG PHONECALL FAM/DATE,1,1,1,1,1
78757,INTERFERING W/EMERG PHONE CALL,2,2,2,2,2
78757,LIQUOR LAW VIOLATION/OTHER,1,1,1,1,1
78757,LITTERING,2,2,2,2,2
78757,MAIL THEFT,109,109,109,109,109
78757,MONEY LAUNDERING,1,1,1,1,1
78757,MURDER,2,2,2,2,2
78757,ONLINE IMPERSONATION,5,5,5,5,5
78757,ONLINE SOLICITATION OF A MINOR,2,2,2,2,2
78757,PAROLE VIOL,1,1,1,1,1
78757,PIGEON DROP,1,1,1,1,1
78757,POSS CONTROLLED SUB/NARCOTIC,45,45,45,45,45
78757,POSS CONTROLLED SUB/OTHER,2,2,2,2,2
78757,POSS CONTROLLED SUB/SYN NARC,2,2,2,2,2
78757,POSS OF DRUG PARAPHERNALIA,9,9,9,9,9
78757,POSS OF FIREARM BY FELON,1,1,1,1,1
78757,POSS/PROMO CHILD PORNOGRAPHY,4,4,4,4,4
78757,POSSESSION OF MARIJUANA,19,19,19,19,19
78757,PROSTITUTION,1,1,1,1,1
78757,PROTECTIVE ORDER,4,4,4,4,4
78757,PUBLIC INTOX-SOBERING CENTER,10,10,10,10,10
78757,PUBLIC INTOXICATION,28,28,28,28,28
78757,RECKLESS DAMAGE,6,6,6,6,6
78757,RENTAL CAR/FAIL TO RETURN,7,7,7,7,7
78757,RESISTING ARREST OR SEARCH,6,6,6,6,6
78757,RETALIATION,1,1,1,1,1
78757,ROBBERY BY ASSAULT,10,10,10,10,10
78757,ROBBERY BY THREAT,3,3,3,3,3
78757,RUNAWAY CHILD,11,11,11,11,11
78757,SEXTING/TRANSMIT SEXUAL PHOTOS,1,1,1,1,1
78757,STALKING,1,1,1,1,1
78757,SUSPICIOUS PERSON,56,56,56,56,56
78757,TAKE WEAPON FRM POLICE OFFICER,1,1,1,1,1
78757,TERRORISTIC THREAT,45,45,45,45,45
78757,TERRORISTIC THREAT-FAM/DAT VIO,8,8,8,8,8
78757,THEFT,424,424,424,424,424
78757,THEFT BY CHECK,2,2,2,2,2
78757,THEFT BY EMBEZZLEMENT,1,1,1,1,1
78757,THEFT BY FALSE PRETEXT/BUNCO,1,1,1,1,1
78757,THEFT BY SHOPLIFTING,143,143,143,143,143
78757,THEFT CATALYTIC CONVERTER,82,82,82,82,82
78757,THEFT FROM AUTO,17,17,17,17,17
78757,THEFT FROM BUILDING,15,15,15,15,15
78757,THEFT FROM PERSON,12,12,12,12,12
78757,THEFT OF AUTO PARTS,5,5,5,5,5
78757,THEFT OF BICYCLE,122,122,122,122,122
78757,THEFT OF HEAVY EQUIPMENT,2,2,2,2,2
78757,THEFT OF LICENSE PLATE,58,58,58,58,58
78757,THEFT OF METAL,3,3,3,3,3
78757,THEFT OF SERVICE,19,19,19,19,19
78757,THEFT OF TRAILER,22,22,22,22,22
78757,THEFT- APPROPRIATE STOLEN PROP,1,1,1,1,1
78757,THEFT-NO SUSPECT/FOLLOWUP,14,14,14,14,14
78757,TRUANCY,1,1,1,1,1
78757,UNLAWFUL CARRY-LIC HOLDER,1,1,1,1,1
78757,UNLAWFUL CARRYING WEAPON,9,9,9,9,9
78757,UNLAWFUL RESTRAINT,1,1,1,1,1
78757,UNLAWFUL RESTRAINT FAM/DAT VIO,1,1,1,1,1
78757,VIOL CITY ORDINANCE - DOG,2,2,2,2,2
78757,VIOL CITY ORDINANCE - OTHER,3,3,3,3,3
78757,VIOL CITY ORDINANCE - TITLE 10,1,1,1,1,1
78757,VIOL CITY ORDINANCE - WRECKER,3,3,3,3,3
78757,VIOL CITY ORDINANCE -FIREWORK,1,1,1,1,1
78757,VIOL OF CAMPING ORDINANCE,2,2,2,2,2
78757,VIOL OF EMERG PROTECTIVE ORDER,9,9,9,9,9
78757,VIOL OF PROTECTIVE ORDER,8,8,8,8,8
78757,VIOL STATE LAW - OTHER,5,5,5,5,5
78757,WARRANT ARREST NON TRAFFIC,10,10,10,10,10
78758,ABUSE OF 911,16,16,16,16,16
78758,AGG ASLT ENHANC STRANGL/SUFFOC,5,5,5,5,5
78758,AGG ASLT STRANGLE/SUFFOCATE,101,101,101,101,101
78758,AGG ASLT W/MOTOR VEH FAM/DAT V,1,1,1,1,1
78758,AGG ASSAULT,251,251,251,251,251
78758,AGG ASSAULT FAM/DATE VIOLENCE,82,82,82,82,82
78758,AGG ASSAULT ON PEACE OFFICER,1,1,1,1,1
78758,AGG ASSAULT ON PUBLIC SERVANT,2,2,2,2,2
78758,AGG ASSAULT WITH MOTOR VEH,13,13,13,13,13
78758,AGG KIDNAPPING,2,2,2,2,2
78758,AGG PROMOTION OF PROSTITUTION,1,1,1,1,1
78758,AGG ROBBERY BY ASSAULT,5,5,5,5,5
78758,AGG ROBBERY/DEADLY WEAPON,168,168,168,168,168
78758,APPLIC TO REVOKE PROBATION,1,1,1,1,1
78758,ARSON,12,12,12,12,12
78758,ARSON WITH BODILY INJURY,1,1,1,1,1
78758,ASSAULT BY CONTACT,191,191,191,191,191
78758,ASSAULT BY CONTACT FAM/DATING,132,132,132,132,132
78758,ASSAULT BY THREAT,201,201,201,201,201
78758,ASSAULT BY THREAT FAM/DATING,51,51,51,51,51
78758,ASSAULT OF PREGNANT WM-FAM/DAT,7,7,7,7,7
78758,ASSAULT ON PEACE OFFICER,12,12,12,12,12
78758,ASSAULT ON PUBLIC SERVANT,36,36,36,36,36
78758,ASSAULT W/INJURY-FAM/DATE VIOL,606,606,606,606,606
78758,ASSAULT WITH INJURY,448,448,448,448,448
78758,AUTO THEFT,778,778,778,778,778
78758,BOMB THREAT,5,5,5,5,5
78758,BREACH OF COMPUTER SECURITY,10,10,10,10,10
78758,BURG OF RES - FAM/DATING ASLT,12,12,12,12,12
78758,BURGLARY NON RESIDENCE,308,308,308,308,308
78758,BURGLARY OF COIN-OP MACHINE,11,11,11,11,11
78758,BURGLARY OF RESIDENCE,319,319,319,319,319
78758,BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT,107,107,107,107,107
78758,BURGLARY OF VEH-NO SUSPECT/FU,392,392,392,392,392
78758,BURGLARY OF VEHICLE,1112,1112,1112,1112,1112
78758,CAPITAL MURDER,2,2,2,2,2
78758,CHILD CUSTODY INTERFERE,109,109,109,109,109
78758,CHILD ENDANGERMENT- ABANDONMEN,7,7,7,7,7
78758,CIVIL DISTURBANCE/DEMO,8,8,8,8,8
78758,COUNTERFEITING,17,17,17,17,17
78758,CRASH/FAIL STOP AND RENDER AID,94,94,94,94,94
78758,CRASH/INTOX MANSLAUGHTER,1,1,1,1,1
78758,CRASH/INTOXICATION ASSAULT,2,2,2,2,2
78758,CRED CARD ABUSE - EXPIR-CANCEL,3,3,3,3,3
78758,CRED CARD ABUSE - OTHER,112,112,112,112,112
78758,CRED CARD ABUSE BY FORGERY,5,5,5,5,5
78758,CRIMINAL MISCHIEF,927,927,927,927,927
78758,CRIMINAL MISCHIEF BY ARSON,11,11,11,11,11
78758,CRIMINAL MISCHIEF-NO SUSPECT,49,49,49,49,49
78758,CRIMINAL SOLICITATION OF MINOR,1,1,1,1,1
78758,CRIMINAL TRESPASS,251,251,251,251,251
78758,CRIMINAL TRESPASS/HOTEL,1,1,1,1,1
78758,CRIMINAL TRESPASS/IN VEHICLE,5,5,5,5,5
78758,CRIMINAL TRESPASS/TRANSIENT,20,20,20,20,20
78758,CRUELTY TO ANIMALS,25,25,25,25,25
78758,CUSTODY ARREST TRAFFIC WARR,6,6,6,6,6
78758,DAMAGE CITY PROP,12,12,12,12,12
78758,DAMAGE CITY VEHICLE,23,23,23,23,23
78758,DATING DISTURBANCE,183,183,183,183,183
78758,DEADLY CONDUCT,66,66,66,66,66
78758,DEADLY CONDUCT FAM/DATE VIOL,1,1,1,1,1
78758,DEBIT CARD ABUSE,103,103,103,103,103
78758,DEL CONTROLLED SUB/NARCOTIC,9,9,9,9,9
78758,DEL MARIJUANA,1,1,1,1,1
78758,DISTRIB HARMFUL MATERIAL MINOR,1,1,1,1,1
78758,DISTURBANCE - OTHER,487,487,487,487,487
78758,DOC ABUSIVE LANGUAGE,3,3,3,3,3
78758,DOC DISCHARGE GUN - PUB PLACE,46,46,46,46,46
78758,DOC DISCHARGE GUN - PUB ROAD,19,19,19,19,19
78758,DOC DISPLAY GUN/DEADLY PUB PLC,27,27,27,27,27
78758,DOC EXPOSURE,11,11,11,11,11
78758,DOC FIGHTING,29,29,29,29,29
78758,DOC UNREASONABLE NOISE,4,4,4,4,4
78758,DOC WINDOW PEEPING-RESIDENCE,3,3,3,3,3
78758,DOMESTIC VIOLENCE/ALARM,1,1,1,1,1
78758,DRIVING WHILE INTOX / FELONY,17,17,17,17,17
78758,DUI - AGE 17 TO 20,1,1,1,1,1
78758,DUMPING REFUSE NEAR HIGHWAY,1,1,1,1,1
78758,DWI,219,219,219,219,219
78758,DWI  .15 BAC OR ABOVE,58,58,58,58,58
78758,DWI - CHILD PASSENGER,7,7,7,7,7
78758,DWI - DRUG RECOGNITION EXPERT,3,3,3,3,3
78758,DWI 2ND,46,46,46,46,46
78758,EVADING / FOOT,30,30,30,30,30
78758,EVADING / VEHICLE PURSUIT,10,10,10,10,10
78758,EVADING VEHICLE,37,37,37,37,37
78758,FAILURE TO IDENTIFY,26,26,26,26,26
78758,FALSE ALARM OR REPORT,7,7,7,7,7
78758,FALSE REPORT TO PEACE OFFICER,5,5,5,5,5
78758,FALSE STATEMENT -OBTAIN CREDIT,5,5,5,5,5
78758,FAMILY DISTURBANCE,1645,1645,1645,1645,1645
78758,FAMILY DISTURBANCE/PARENTAL,98,98,98,98,98
78758,FELONY ENHANCEMENT/ASSLT W/INJ,32,32,32,32,32
78758,FICTITIOUS NAME,1,1,1,1,1
78758,FORGERY - OTHER,13,13,13,13,13
78758,FORGERY AND PASSING,69,69,69,69,69
78758,FORGERY BY ALTERATION,2,2,2,2,2
78758,FORGERY BY MAKING,10,10,10,10,10
78758,FORGERY OF IDENTIFICATION,1,1,1,1,1
78758,FRAUD - OTHER,183,183,183,183,183
78758,FRAUD DESTRUCTION OF A WRITING,1,1,1,1,1
78758,FRAUD FILING FINANCE STATEMENT,1,1,1,1,1
78758,FRAUD-CARD SKIMMER,3,3,3,3,3
78758,GRAFFITI,15,15,15,15,15
78758,HARASSMENT,365,365,365,365,365
78758,HARASSMENT OF A PUBLIC SERVANT,6,6,6,6,6
78758,IDENTITY THEFT,251,251,251,251,251
78758,ILLUMIN AIRCRAFT INTENSE LIGHT,1,1,1,1,1
78758,IMPERSONATING PUBLIC SERVANT,2,2,2,2,2
78758,INDECENT ASSAULT,15,15,15,15,15
78758,INDECENT EXPOSURE,49,49,49,49,49
78758,INJ TO ELDERLY   FAM/DATE VIOL,10,10,10,10,10
78758,INJ/CHILD FV (NO CARE/CUSTODY),1,1,1,1,1
78758,INJURY DISABLED INDIVIDUAL,1,1,1,1,1
78758,INJURY TO CHILD,12,12,12,12,12
78758,INJURY TO CHILD (CARE/CUSTODY),3,3,3,3,3
78758,INJURY TO ELDERLY PERSON,9,9,9,9,9
78758,INTER EMERG PHONECALL FAM/DATE,3,3,3,3,3
78758,INTERFERENCE PUBLIC DUTIES,1,1,1,1,1
78758,INTERFERING W/EMERG PHONE CALL,3,3,3,3,3
78758,KIDNAPPING,1,1,1,1,1
78758,LIQUOR LAW VIOLATION/OTHER,3,3,3,3,3
78758,LITTERING,2,2,2,2,2
78758,MAIL THEFT,211,211,211,211,211
78758,MISREP AGE BY MINOR,1,1,1,1,1
78758,MONEY LAUNDERING,1,1,1,1,1
78758,MURDER,6,6,6,6,6
78758,NUISANCE ABATEMENT,7,7,7,7,7
78758,OBTAIN CONTROLLED SUB BY FRAUD,3,3,3,3,3
78758,ONLINE IMPERSONATION,12,12,12,12,12
78758,ONLINE SOLICITATION OF A MINOR,5,5,5,5,5
78758,PAROLE VIOL,3,3,3,3,3
78758,POSS CONTROLLED SUB/NARCOTIC,161,161,161,161,161
78758,POSS CONTROLLED SUB/OTHER,2,2,2,2,2
78758,POSS CONTROLLED SUB/SYN NARC,8,8,8,8,8
78758,POSS DANG DRUG,2,2,2,2,2
78758,POSS OF DRUG PARAPHERNALIA,69,69,69,69,69
78758,POSS OF FIREARM BY FELON,24,24,24,24,24
78758,POSS SYNTHETIC MARIJUANA,1,1,1,1,1
78758,POSS/PROMO CHILD PORNOGRAPHY,3,3,3,3,3
78758,POSSESSION OF MARIJUANA,54,54,54,54,54
78758,PROBATION VIOL,1,1,1,1,1
78758,PROSTITUTION,8,8,8,8,8
78758,PROTECTIVE ORDER,22,22,22,22,22
78758,PROWLER,2,2,2,2,2
78758,PUBLIC INTOX-SOBERING CENTER,19,19,19,19,19
78758,PUBLIC INTOXICATION,117,117,117,117,117
78758,PUBLIC LEWDNESS,1,1,1,1,1
78758,PURSE SNATCHING,3,3,3,3,3
78758,RECKLESS DAMAGE,13,13,13,13,13
78758,RENTAL CAR/FAIL TO RETURN,8,8,8,8,8
78758,REPEAT RUNAWAY,3,3,3,3,3
78758,RESISTING ARREST OR SEARCH,15,15,15,15,15
78758,RETALIATION,1,1,1,1,1
78758,ROBBERY BY ASSAULT,66,66,66,66,66
